programme_id,institution_id,institution_name,programme_name,country,degree_level,discipline,total_priority_fields,direct_field_count,hierarchical_added_field_count,effective_field_count,review_field_count,missing_field_count,completion_before_hierarchy_pct,completion_after_hierarchy_pct
2d63a989-f592-52d3-9a35-1cab15b8fafe,uva-nl-canary,Universiteit van Amsterdam,Informatica,NL,bachelor,computer science,38,4,0,4,0,34,10.53,10.53
2eaaaaff-8813-58c6-870f-7eb32c37f6a6,onisep-fr-stage1-029,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,FR,bachelor,other,38,5,0,5,0,33,13.16,13.16
2f22ab26-e9a8-53fb-a260-26252a231af8,onisep-fr-stage1-004,Institut supérieur des sciences et techniques,master mention informatique,FR,master,computer science,38,5,0,5,0,33,13.16,13.16
2f89d4f4-d3c5-5aee-a100-3c3bf5acc300,duo-nl-stage1-007,Stg. Gerrit. Rietveld Academ. Hogesch. Kunst en Vormg.,Datastore Search,NL,,,38,0,0,0,0,38,0.0,0.0
31096360-54d5-509d-82d0-8e262fdbe4eb,onisep-fr-stage1-032,École universitaire de recherche en écosystèmes des sciences de la santé - Campus STAPS,master mention sciences et techniques des activités physiques et sportives : management du sport,FR,master,other,38,5,0,5,0,33,13.16,13.16
31142093-9075-5d8c-8037-92ac8cae54dd,epfl-ch-canary,EPFL,EPFL Engineering,CH,bachelor,engineering,38,0,2,2,0,36,0.0,5.26
32bb3fde-8d73-58b3-b066-ce33a97cc3ec,scorecard-us-stage1-042,University of Missouri-Columbia,University of Missouri-Columbia Engineering,US,bachelor,engineering,38,0,1,1,0,37,0.0,2.63
338ab231-450c-5f5a-820e-362d346e2338,scorecard-us-stage1-051,University of Nevada-Las Vegas,University of Nevada-Las Vegas Engineering,US,bachelor,engineering,38,0,1,1,0,37,0.0,2.63
339349f1-ea76-5178-8eb9-8401fbcf9143,discover-uk-stage1-015,BLACKPOOL AND THE FYLDE COLLEGE,Engineering (Robotics and Automation Engineering),UK,bachelor,engineering,38,5,0,5,2,31,13.16,13.16
359a49dc-21fe-54d9-a53e-775b870aea6b,scorecard-us-stage1-006,University of Central Arkansas,University of Central Arkansas Computer Science,US,master,computer science,38,0,0,0,1,37,0.0,0.0
35b76622-c012-58c1-ae67-f2d94fd3ad27,scorecard-us-stage1-047,University of Nebraska-Lincoln,University of Nebraska-Lincoln Computer Science,US,master,computer science,38,0,0,0,1,37,0.0,0.0
35fd3eae-11a5-503d-964d-3dfc0c609680,st-gallen-ch-canary,University of St. Gallen,University of St. Gallen Data Science,CH,master,data science,38,0,2,2,0,36,0.0,5.26
363052cb-99e3-5cb4-bfc4-512e4dc078a2,cambridge-uk-canary,University of Cambridge,Natural Sciences,UK,bachelor,computer science,38,5,1,6,0,32,13.16,15.79
36d5084e-2c73-5fb5-b94e-abfed22c61eb,onisep-fr-stage1-038,Institut national supérieur du professorat et de l'éducation - site de Charleville-Mézières,licence mention professorat des écoles,FR,bachelor,other,38,5,0,5,0,33,13.16,13.16
3712f942-40bc-53c3-853a-ab41c269958e,duo-nl-stage1-006,Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag,Datastore Search,NL,,,38,0,0,0,0,38,0.0,0.0
394c7037-53ca-5124-b1cb-c347f2f3c5a9,onisep-fr-stage1-009,Institut national supérieur du professorat et de l'éducation Clermont-Auvergne - site de Moulins,licence mention professorat des écoles,FR,bachelor,other,38,5,0,5,0,33,13.16,13.16
3a44c0fe-9290-535d-bff7-9f904383ab26,scorecard-us-stage1-021,Kennesaw State University,Kennesaw State University Computer Science,US,master,computer science,38,0,0,0,1,37,0.0,0.0
3a574afc-69e2-5f98-8d89-a358555d61bb,discover-uk-stage1-022,Bristol Baptist College,"Theology, Ministry and Mission",UK,bachelor,other,38,0,5,5,0,33,0.0,13.16
3a6e318d-36ca-56b1-8a22-16d8c4f01e40,scorecard-us-stage1-002,University of Alaska Fairbanks,University of Alaska Fairbanks Engineering,US,bachelor,engineering,38,0,1,1,0,37,0.0,2.63
3a7a976d-48b8-57d9-a7cc-d04ecfdff0f1,yale-us-canary,Yale University,Yale Economics (alternate),US,master,engineering,38,0,0,0,1,37,0.0,0.0
3ad24b46-0354-50fa-9765-4dc486dad33f,neuchatel-ch-stage1,University of Neuchâtel,University of Neuchâtel Data Science,CH,master,data science,38,0,0,0,0,38,0.0,0.0
3b4397b9-9684-5cda-9a3f-0c5b81ef6dd3,scorecard-us-stage1-070,University of Wyoming,University of Wyoming Engineering,US,bachelor,engineering,38,0,1,1,0,37,0.0,2.63
3b444727-4f5f-5aac-b1a3-363c283e8af6,scorecard-us-stage1-016,Howard University,Howard University Engineering,US,bachelor,engineering,38,0,0,0,1,37,0.0,0.0
3de52a35-3c2d-58bb-9e06-01d688b47671,discover-uk-stage1-016,Boston College,Leadership & Management,UK,bachelor,business,38,5,1,6,0,32,13.16,15.79
3e73f74a-32b2-5791-bced-eab789f0add1,onisep-fr-stage1-025,CESI école d'ingénieurs - campus de Nice,diplôme d'ingénieur du CESI,FR,master,engineering,38,6,0,6,1,31,15.79,15.79
3e9e1eab-30b1-5915-ae54-0ce3dd9258db,duo-nl-stage1-020,Stichting Hanzehogeschool Groningen,Datastore Search,NL,,,38,0,0,0,0,38,0.0,0.0
41e55e4b-2b18-5507-b46a-8e42182d9a13,scorecard-us-stage1-028,University of Iowa,University of Iowa Engineering,US,bachelor,engineering,38,0,1,1,0,37,0.0,2.63
4312df08-cb0e-538a-b9ed-4e0d7e864ff9,discover-uk-stage1-019,Bradford College,Primary Education Early Years 5-11 (QTS),UK,bachelor,other,38,5,0,5,0,33,13.16,13.16
